manifest_id,snapshot_id,source_service_id,motorcycle_id,customer_id,workshop_id,snapshot_at,snapshot_odometer_km,primary_time_split,primary_split_start_at,primary_split_end_at,primary_label_cutoff_at,next_service_id,next_service_at,full_dataset_event_observed,full_dataset_right_censored,event_observed_by_primary_cutoff,boundary_crossing_future_target,task_target_eligible_primary,next_service_regression_eligible_primary,survival_target_eligible_primary,survival_event_observed_in_window,survival_admin_censor_at,unseen_motorcycle_split,is_unseen_motorcycle_validation,is_unseen_motorcycle_test,unseen_workshop_split,is_unseen_workshop_validation,is_unseen_workshop_test,motorcycle_group_hash,workshop_group_hash,split_version,random_seed,data_origin,generator_version,scenario_id,notes
SPM0000012,SNP_SVC000012,SVC000012,MC000003,C000003,WS0008,2025-05-19 21:39:20,41247,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000013,2025-10-28 22:56:11,1,0,0,1,0,0,1,0,2025-06-30 23:59:59,TRAIN,0,0,VALIDATION,1,0,7130099504539058439,15943022802158451407,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000013,SNP_SVC000013,SVC000013,MC000003,C000003,WS0008,2025-10-28 22:56:11,44138,VALIDATION,2025-07-01,2025-12-31 23:59:59,2025-12-31 23:59:59,,,0,1,0,0,0,0,1,0,2025-12-31 23:59:59,TRAIN,0,0,VALIDATION,1,0,7130099504539058439,15943022802158451407,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000014,SNP_SVC000014,SVC000014,MC000005,C000005,WS0007,2022-04-19 10:07:00,14056,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000015,2022-12-21 09:23:44,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4751458515284126810,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000015,SNP_SVC000015,SVC000015,MC000005,C000005,WS0007,2022-12-21 09:23:44,16228,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000016,2023-08-07 05:06:31,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4751458515284126810,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000016,SNP_SVC000016,SVC000016,MC000005,C000005,WS0007,2023-08-07 05:06:31,17976,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000017,2024-01-26 20:45:58,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4751458515284126810,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000017,SNP_SVC000017,SVC000017,MC000005,C000005,WS0007,2024-01-26 20:45:58,18991,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000018,2024-12-27 16:15:43,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4751458515284126810,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000018,SNP_SVC000018,SVC000018,MC000005,C000005,WS0007,2024-12-27 16:15:43,21594,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000019,2025-09-07 10:19:00,1,0,0,1,0,0,1,0,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4751458515284126810,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000019,SNP_SVC000019,SVC000019,MC000005,C000005,WS0007,2025-09-07 10:19:00,23862,VALIDATION,2025-07-01,2025-12-31 23:59:59,2025-12-31 23:59:59,SVC000020,2026-04-25 13:18:20,1,0,0,1,0,0,1,0,2025-12-31 23:59:59,TRAIN,0,0,TRAIN,0,0,4751458515284126810,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000020,SNP_SVC000020,SVC000020,MC000005,C000005,WS0007,2026-04-25 13:18:20,25219,TEST,2026-01-01,2026-08-25 23:59:59,2026-08-25 23:59:59,,,0,1,0,0,0,0,1,0,2026-08-25 23:59:59,TRAIN,0,0,TRAIN,0,0,4751458515284126810,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000021,SNP_SVC000021,SVC000021,MC000006,C000005,WS0007,2024-05-30 14:47:00,15267,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000022,2025-01-05 01:44:42,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,6178863924730650816,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000022,SNP_SVC000022,SVC000022,MC000006,C000005,WS0007,2025-01-05 01:44:42,19806,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000023,2025-07-20 20:52:38,1,0,0,1,0,0,1,0,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,6178863924730650816,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000023,SNP_SVC000023,SVC000023,MC000006,C000005,WS0007,2025-07-20 20:52:38,24025,VALIDATION,2025-07-01,2025-12-31 23:59:59,2025-12-31 23:59:59,,,0,1,0,0,0,0,1,0,2025-12-31 23:59:59,TRAIN,0,0,TRAIN,0,0,6178863924730650816,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000024,SNP_SVC000024,SVC000024,MC000007,C000005,WS0007,2023-01-12 17:26:00,30496,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000025,2023-07-17 07:51:42,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4135185676407725856,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000025,SNP_SVC000025,SVC000025,MC000007,C000005,WS0007,2023-07-17 07:51:42,36298,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000026,2023-12-07 11:31:22,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4135185676407725856,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000026,SNP_SVC000026,SVC000026,MC000007,C000005,WS0007,2023-12-07 11:31:22,40132,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000027,2024-06-19 02:51:29,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4135185676407725856,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000027,SNP_SVC000027,SVC000027,MC000007,C000005,WS0007,2024-06-19 02:51:29,45010,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000028,2024-11-05 00:03:35,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4135185676407725856,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000028,SNP_SVC000028,SVC000028,MC000007,C000005,WS0007,2024-11-05 00:03:35,48222,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000029,2025-03-13 02:47:50,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4135185676407725856,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000029,SNP_SVC000029,SVC000029,MC000007,C000005,WS0007,2025-03-13 02:47:50,50460,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000030,2025-11-02 09:14:25,1,0,0,1,0,0,1,0,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4135185676407725856,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000030,SNP_SVC000030,SVC000030,MC000007,C000005,WS0007,2025-11-02 09:14:25,55861,VALIDATION,2025-07-01,2025-12-31 23:59:59,2025-12-31 23:59:59,,,0,1,0,0,0,0,1,0,2025-12-31 23:59:59,TRAIN,0,0,TRAIN,0,0,4135185676407725856,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000031,SNP_SVC000031,SVC000031,MC000008,C000005,WS0007,2022-05-16 15:20:00,56340,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000032,2022-06-25 04:45:08,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000032,SNP_SVC000032,SVC000032,MC000008,C000005,WS0007,2022-06-25 04:45:08,58811,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000033,2022-08-02 00:59:13,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000033,SNP_SVC000033,SVC000033,MC000008,C000005,WS0007,2022-08-02 00:59:13,61127,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000034,2022-09-15 16:16:52,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000034,SNP_SVC000034,SVC000034,MC000008,C000005,WS0007,2022-09-15 16:16:52,63857,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000035,2022-11-06 15:17:46,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000035,SNP_SVC000035,SVC000035,MC000008,C000005,WS0007,2022-11-06 15:17:46,66523,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000036,2022-12-13 21:53:04,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000036,SNP_SVC000036,SVC000036,MC000008,C000005,WS0007,2022-12-13 21:53:04,68132,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000037,2023-01-28 11:08:21,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000037,SNP_SVC000037,SVC000037,MC000008,C000005,WS0007,2023-01-28 11:08:21,69785,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000038,2023-03-22 13:12:10,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000038,SNP_SVC000038,SVC000038,MC000008,C000005,WS0007,2023-03-22 13:12:10,72521,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000039,2023-05-03 11:21:09,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000039,SNP_SVC000039,SVC000039,MC000008,C000005,WS0007,2023-05-03 11:21:09,75310,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000040,2023-06-14 17:27:42,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000040,SNP_SVC000040,SVC000040,MC000008,C000005,WS0007,2023-06-14 17:27:42,77929,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000041,2023-07-19 02:11:54,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000041,SNP_SVC000041,SVC000041,MC000008,C000005,WS0007,2023-07-19 02:11:54,80864,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000042,2023-08-18 01:17:46,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000042,SNP_SVC000042,SVC000042,MC000008,C000005,WS0007,2023-08-18 01:17:46,83531,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000043,2023-09-18 07:12:23,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000043,SNP_SVC000043,SVC000043,MC000008,C000005,WS0007,2023-09-18 07:12:23,86080,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000044,2023-10-18 05:57:28,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000044,SNP_SVC000044,SVC000044,MC000008,C000005,WS0007,2023-10-18 05:57:28,88225,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000045,2023-11-16 06:44:37,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
SPM0000045,SNP_SVC000045,SVC000045,MC000008,C000005,WS0007,2023-11-16 06:44:37,90198,TRAIN,2021-01-01,2025-06-30 23:59:59,2025-06-30 23:59:59,SVC000046,2023-12-21 05:55:01,1,0,1,0,1,1,1,1,2025-06-30 23:59:59,TRAIN,0,0,TRAIN,0,0,4064330705736286143,7476744782907672117,SPLIT_MANIFEST_V1_3,42,SYNTHETIC,1.3.0,REGRESSION_CALIBRATION_V1_3,PRIMARY=time-based; unseen motorcycle/workshop are separate group-holdout regimes. Direct next-event/task labels are usable only when observed by the primary split cutoff.
